Year Opened,state,county,county_id,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,Power_Capacity_Level3_kW,Power_Capacity_Level1_kW,Power_Capacity_Level2_kW,Power_Capacity_kW,All_Ports,id
2021,Kentucky,Whitley County,21235,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,21235
2021,Louisiana,Ascension Parish,22005,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,22005
2021,Louisiana,East Baton Rouge Parish,22033,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,22033
2021,Louisiana,Jefferson Parish,22051,12.0,0.0,16.0,2400.0,0.0,208.0,2608.0,28.0,22051
2022,Ohio,Lake County,39085,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,39085
2022,Pennsylvania,Blair County,42013,8.0,0.0,7.0,1600.0,0.0,91.0,1691.0,15.0,42013
2022,Ohio,Lorain County,39093,0.0,0.0,14.0,0.0,0.0,182.0,182.0,14.0,39093
2023,West Virginia,Harrison County,54033,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,54033
2023,Wisconsin,Outagamie County,55087,4.0,0.0,8.0,800.0,0.0,104.0,904.0,12.0,55087
2023,Wisconsin,Ozaukee County,55089,2.0,0.0,0.0,400.0,0.0,0.0,400.0,2.0,55089
2023,Wisconsin,Polk County,55095,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,55095
2023,Wisconsin,Portage County,55097,9.0,0.0,0.0,1800.0,0.0,0.0,1800.0,9.0,55097
2023,Wisconsin,Racine County,55101,2.0,0.0,2.0,400.0,0.0,26.0,426.0,4.0,55101
2023,Wisconsin,Rock County,55105,0.0,0.0,9.0,0.0,0.0,117.0,117.0,9.0,55105
2023,Wisconsin,Sauk County,55111,4.0,0.0,6.0,800.0,0.0,78.0,878.0,10.0,55111
2023,Wisconsin,Sheboygan County,55117,2.0,0.0,1.0,400.0,0.0,13.0,413.0,3.0,55117
2023,Wisconsin,St. Croix County,55109,1.0,0.0,6.0,200.0,0.0,78.0,278.0,7.0,55109
2023,Wisconsin,Taylor County,55119,1.0,0.0,0.0,200.0,0.0,0.0,200.0,1.0,55119
2023,Wisconsin,Washburn County,55129,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,55129
2023,Wisconsin,Waukesha County,55133,15.0,0.0,12.0,3000.0,0.0,156.0,3156.0,27.0,55133
2023,Wisconsin,Waushara County,55137,1.0,0.0,0.0,200.0,0.0,0.0,200.0,1.0,55137
2023,Wisconsin,Winnebago County,55139,1.0,0.0,0.0,200.0,0.0,0.0,200.0,1.0,55139
2023,Wisconsin,Wood County,55141,5.0,0.0,11.0,1000.0,0.0,143.0,1143.0,16.0,55141
2023,West Virginia,Berkeley County,54003,9.0,0.0,2.0,1800.0,0.0,26.0,1826.0,11.0,54003
2023,West Virginia,Fayette County,54019,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,54019
2023,Wisconsin,Oneida County,55085,2.0,0.0,2.0,400.0,0.0,26.0,426.0,4.0,55085
2023,Wisconsin,Oconto County,55083,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,55083
2023,Wisconsin,Milwaukee County,55079,28.0,0.0,20.0,5600.0,0.0,260.0,5860.0,48.0,55079
2023,Wisconsin,Eau Claire County,55035,0.0,0.0,22.0,0.0,0.0,286.0,286.0,22.0,55035
2023,Wisconsin,Brown County,55009,6.0,0.0,2.0,1200.0,0.0,26.0,1226.0,8.0,55009
2023,Wisconsin,Burnett County,55013,1.0,0.0,1.0,200.0,0.0,13.0,213.0,2.0,55013
2023,Wisconsin,Chippewa County,55017,3.0,0.0,5.0,600.0,0.0,65.0,665.0,8.0,55017
2023,Wisconsin,Columbia County,55021,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,55021
2023,Wisconsin,Crawford County,55023,8.0,0.0,0.0,1600.0,0.0,0.0,1600.0,8.0,55023
2023,Wisconsin,Dane County,55025,19.0,0.0,39.0,3800.0,0.0,507.0,4307.0,58.0,55025
2023,Wisconsin,Door County,55029,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,55029
2023,Wisconsin,Fond du Lac County,55039,15.0,0.0,4.0,3000.0,0.0,52.0,3052.0,19.0,55039
2023,Wisconsin,Marathon County,55073,8.0,0.0,0.0,1600.0,0.0,0.0,1600.0,8.0,55073
2023,Wisconsin,Grant County,55043,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,55043
2023,Wisconsin,Jackson County,55053,12.0,0.0,4.0,2400.0,0.0,52.0,2452.0,16.0,55053
2023,Wisconsin,Jefferson County,55055,8.0,0.0,0.0,1600.0,0.0,0.0,1600.0,8.0,55055
2023,Wisconsin,Kenosha County,55059,2.0,0.0,0.0,400.0,0.0,0.0,400.0,2.0,55059
2023,Wisconsin,Kewaunee County,55061,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,55061
2023,Wisconsin,La Crosse County,55063,1.0,0.0,6.0,200.0,0.0,78.0,278.0,7.0,55063
2023,Wisconsin,Manitowoc County,55071,8.0,0.0,2.0,1600.0,0.0,26.0,1626.0,10.0,55071
2023,West Virginia,Greenbrier County,54025,8.0,0.0,0.0,1600.0,0.0,0.0,1600.0,8.0,54025
2023,West Virginia,Jackson County,54035,8.0,0.0,0.0,1600.0,0.0,0.0,1600.0,8.0,54035
2024,Arkansas,Cross County,5037,1.0,0.0,0.0,200.0,0.0,0.0,200.0,1.0,5037
2023,West Virginia,Jefferson County,54037,0.0,0.0,11.0,0.0,0.0,143.0,143.0,11.0,54037
2023,Wyoming,Sublette County,56035,2.0,0.0,1.0,400.0,0.0,13.0,413.0,3.0,56035
2023,Wyoming,Sweetwater County,56037,6.0,0.0,4.0,1200.0,0.0,52.0,1252.0,10.0,56037
2023,Wyoming,Teton County,56039,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,56039
2024,Alaska,Nome Census Area,2180,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,2180
2024,Alaska,Southeast Fairbanks Census Area,2240,2.0,0.0,0.0,400.0,0.0,0.0,400.0,2.0,2240
2024,Alaska,Valdez-Cordova Census Area,2261,1.0,0.0,0.0,200.0,0.0,0.0,200.0,1.0,2261
2024,Alabama,Baldwin County,1003,19.0,0.0,0.0,3800.0,0.0,0.0,3800.0,19.0,1003
2024,Alabama,Coffee County,1031,2.0,0.0,0.0,400.0,0.0,0.0,400.0,2.0,1031
2024,Alabama,Cullman County,1043,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,1043
2024,Alabama,Houston County,1069,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,1069
2024,Alabama,Jefferson County,1073,8.0,0.0,2.0,1600.0,0.0,26.0,1626.0,10.0,1073
2024,Alabama,Lee County,1081,1.0,0.0,0.0,200.0,0.0,0.0,200.0,1.0,1081
2024,Alabama,Limestone County,1083,6.0,0.0,0.0,1200.0,0.0,0.0,1200.0,6.0,1083
2024,Alabama,Madison County,1089,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,1089
2024,Alabama,Marshall County,1095,2.0,0.0,0.0,400.0,0.0,0.0,400.0,2.0,1095
2024,Alabama,Montgomery County,1101,2.0,0.0,6.0,400.0,0.0,78.0,478.0,8.0,1101
2024,Alabama,Morgan County,1103,2.0,0.0,0.0,400.0,0.0,0.0,400.0,2.0,1103
2023,Wyoming,Sheridan County,56033,1.0,0.0,1.0,200.0,0.0,13.0,213.0,2.0,56033
2023,Wyoming,Natrona County,56025,1.0,0.0,0.0,200.0,0.0,0.0,200.0,1.0,56025
2023,Wyoming,Lincoln County,56023,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,56023
2023,West Virginia,Raleigh County,54081,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,54081
2023,West Virginia,Kanawha County,54039,1.0,0.0,2.0,200.0,0.0,26.0,226.0,3.0,54039
2023,West Virginia,Logan County,54045,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,54045
2023,West Virginia,Monongalia County,54061,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,54061
2023,West Virginia,Nicholas County,54067,1.0,0.0,0.0,200.0,0.0,0.0,200.0,1.0,54067
2023,West Virginia,Ohio County,54069,2.0,0.0,0.0,400.0,0.0,0.0,400.0,2.0,54069
2023,West Virginia,Pocahontas County,54075,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,54075
2023,West Virginia,Putnam County,54079,1.0,0.0,0.0,200.0,0.0,0.0,200.0,1.0,54079
2023,West Virginia,Randolph County,54083,4.0,0.0,0.0,800.0,0.0,0.0,800.0,4.0,54083
2023,Wyoming,Laramie County,56021,7.0,0.0,6.0,1400.0,0.0,78.0,1478.0,13.0,56021
2023,West Virginia,Tucker County,54093,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,54093
2023,Wyoming,Albany County,56001,1.0,0.0,5.0,200.0,0.0,65.0,265.0,6.0,56001
2023,Wyoming,Big Horn County,56003,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,56003
2023,Wyoming,Carbon County,56007,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,56007
2023,Wyoming,Converse County,56009,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,56009
2023,Wyoming,Crook County,56011,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,56011
2023,Wyoming,Fremont County,56013,4.0,0.0,4.0,800.0,0.0,52.0,852.0,8.0,56013
2023,Wisconsin,Barron County,55005,1.0,0.0,2.0,200.0,0.0,26.0,226.0,3.0,55005
2023,Wisconsin,Ashland County,55003,4.0,0.0,0.0,800.0,0.0,0.0,800.0,4.0,55003
2023,Washington,Yakima County,53077,13.0,0.0,34.0,2600.0,0.0,442.0,3042.0,47.0,53077
2023,Washington,Whitman County,53075,0.0,0.0,11.0,0.0,0.0,143.0,143.0,11.0,53075
2023,Virginia,Patrick County,51141,6.0,0.0,2.0,1200.0,0.0,26.0,1226.0,8.0,51141
2023,Virginia,Petersburg city,51730,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,51730
2023,Virginia,Portsmouth city,51740,8.0,0.0,8.0,1600.0,0.0,104.0,1704.0,16.0,51740
2023,Virginia,Prince William County,51153,3.0,0.0,5.0,600.0,0.0,65.0,665.0,8.0,51153
2023,Virginia,Radford city,51750,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,51750
2023,Virginia,Richmond city,51760,0.0,0.0,29.0,0.0,0.0,377.0,377.0,29.0,51760
2023,Virginia,Roanoke County,51161,8.0,0.0,6.0,1600.0,0.0,78.0,1678.0,14.0,51161
2023,Virginia,Roanoke city,51770,16.0,0.0,3.0,3200.0,0.0,39.0,3239.0,19.0,51770
2023,Virginia,Rockbridge County,51163,16.0,0.0,0.0,3200.0,0.0,0.0,3200.0,16.0,51163
2023,Virginia,Rockingham County,51165,4.0,0.0,11.0,800.0,0.0,143.0,943.0,15.0,51165
2023,Virginia,Shenandoah County,51171,0.0,0.0,8.0,0.0,0.0,104.0,104.0,8.0,51171
2023,Virginia,Spotsylvania County,51177,7.0,0.0,0.0,1400.0,0.0,0.0,1400.0,7.0,51177
2023,Virginia,Stafford County,51179,8.0,0.0,0.0,1600.0,0.0,0.0,1600.0,8.0,51179
2023,Virginia,Suffolk city,51800,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,51800
2023,Virginia,Sussex County,51183,8.0,0.0,0.0,1600.0,0.0,0.0,1600.0,8.0,51183
2023,Virginia,Virginia Beach city,51810,8.0,0.0,12.0,1600.0,0.0,156.0,1756.0,20.0,51810
2023,Virginia,Warren County,51187,6.0,0.0,0.0,1200.0,0.0,0.0,1200.0,6.0,51187
2023,Virginia,Page County,51139,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,51139
2023,Virginia,Norfolk city,51710,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,51710
2023,Virginia,Newport News city,51700,5.0,0.0,4.0,1000.0,0.0,52.0,1052.0,9.0,51700
2023,Virginia,Hampton city,51650,1.0,0.0,0.0,200.0,0.0,0.0,200.0,1.0,51650
2023,Virginia,Essex County,51057,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,51057
2023,Virginia,Fairfax County,51059,73.0,0.0,232.0,14600.0,0.0,3016.0,17616.0,305.0,51059
2023,Virginia,Fairfax city,51600,0.0,0.0,6.0,0.0,0.0,78.0,78.0,6.0,51600
2023,Virginia,Franklin city,51620,8.0,0.0,0.0,1600.0,0.0,0.0,1600.0,8.0,51620
2023,Virginia,Frederick County,51069,2.0,0.0,0.0,400.0,0.0,0.0,400.0,2.0,51069
2023,Virginia,Fredericksburg city,51630,2.0,0.0,0.0,400.0,0.0,0.0,400.0,2.0,51630
2023,Virginia,Goochland County,51075,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,51075
2023,Virginia,Hanover County,51085,1.0,0.0,4.0,200.0,0.0,52.0,252.0,5.0,51085
2023,Virginia,Montgomery County,51121,0.0,0.0,17.0,0.0,0.0,221.0,221.0,17.0,51121
2023,Virginia,Henrico County,51087,4.0,0.0,10.0,800.0,0.0,130.0,930.0,14.0,51087
2023,Virginia,Henry County,51089,0.0,0.0,13.0,0.0,0.0,169.0,169.0,13.0,51089
2023,Virginia,James City County,51095,4.0,0.0,4.0,800.0,0.0,52.0,852.0,8.0,51095
2023,Virginia,King George County,51099,0.0,0.0,7.0,0.0,0.0,91.0,91.0,7.0,51099
2023,Virginia,Loudoun County,51107,8.0,0.0,35.0,1600.0,0.0,455.0,2055.0,43.0,51107
2023,Virginia,Lynchburg city,51680,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,51680
2023,Virginia,Manassas city,51683,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,51683
2023,Virginia,Washington County,51191,1.0,0.0,1.0,200.0,0.0,13.0,213.0,2.0,51191
2023,Virginia,Williamsburg city,51830,4.0,0.0,2.0,800.0,0.0,26.0,826.0,6.0,51830
2023,Virginia,Wythe County,51197,4.0,0.0,0.0,800.0,0.0,0.0,800.0,4.0,51197
2023,Washington,Pend Oreille County,53051,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,53051
2023,Washington,King County,53033,44.0,0.0,535.0,8800.0,0.0,6955.0,15755.0,579.0,53033
2023,Washington,Kitsap County,53035,12.0,0.0,22.0,2400.0,0.0,286.0,2686.0,34.0,53035
2023,Washington,Kittitas County,53037,12.0,0.0,6.0,2400.0,0.0,78.0,2478.0,18.0,53037
2023,Washington,Klickitat County,53039,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,53039
2023,Washington,Lewis County,53041,13.0,0.0,9.0,2600.0,0.0,117.0,2717.0,22.0,53041
2023,Washington,Lincoln County,53043,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,53043
2023,Washington,Pacific County,53049,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,53049
2023,Washington,San Juan County,53055,0.0,0.0,5.0,0.0,0.0,65.0,65.0,5.0,53055
2023,Washington,Island County,53029,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,53029
2023,Washington,Skagit County,53057,8.0,0.0,14.0,1600.0,0.0,182.0,1782.0,22.0,53057
2023,Washington,Snohomish County,53061,52.0,0.0,36.0,10400.0,0.0,468.0,10868.0,88.0,53061
2023,Washington,Spokane County,53063,27.0,0.0,84.0,5400.0,0.0,1092.0,6492.0,111.0,53063
2023,Washington,Thurston County,53067,22.0,0.0,23.0,4400.0,0.0,299.0,4699.0,45.0,53067
2023,Washington,Wahkiakum County,53069,1.0,0.0,0.0,200.0,0.0,0.0,200.0,1.0,53069
2023,Washington,Walla Walla County,53071,2.0,0.0,5.0,400.0,0.0,65.0,465.0,7.0,53071
2023,Washington,Whatcom County,53073,13.0,0.0,12.0,2600.0,0.0,156.0,2756.0,25.0,53073
2023,Washington,Jefferson County,53031,0.0,0.0,10.0,0.0,0.0,130.0,130.0,10.0,53031
2023,Washington,Grays Harbor County,53027,14.0,0.0,0.0,2800.0,0.0,0.0,2800.0,14.0,53027
2023,Virginia,York County,51199,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,51199
2023,Vermont,Windsor County,50027,5.0,0.0,15.0,1000.0,0.0,195.0,1195.0,20.0,50027
2023,Vermont,Caledonia County,50005,1.0,0.0,4.0,200.0,0.0,52.0,252.0,5.0,50005
2023,Vermont,Chittenden County,50007,2.0,0.0,24.0,400.0,0.0,312.0,712.0,26.0,50007
2023,Vermont,Lamoille County,50015,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,50015
2023,Vermont,Orange County,50017,2.0,0.0,2.0,400.0,0.0,26.0,426.0,4.0,50017
2023,Vermont,Rutland County,50021,1.0,0.0,2.0,200.0,0.0,26.0,226.0,3.0,50021
2023,Vermont,Washington County,50023,4.0,0.0,10.0,800.0,0.0,130.0,930.0,14.0,50023
2023,Vermont,Windham County,50025,2.0,0.0,10.0,400.0,0.0,130.0,530.0,12.0,50025
2023,Washington,Asotin County,53003,2.0,0.0,0.0,400.0,0.0,0.0,400.0,2.0,53003
2023,Washington,Grant County,53025,12.0,0.0,0.0,2400.0,0.0,0.0,2400.0,12.0,53025
2023,Washington,Benton County,53005,6.0,0.0,7.0,1200.0,0.0,91.0,1291.0,13.0,53005
2023,Washington,Chelan County,53007,8.0,0.0,0.0,1600.0,0.0,0.0,1600.0,8.0,53007
2023,Washington,Clallam County,53009,9.0,0.0,16.0,1800.0,0.0,208.0,2008.0,25.0,53009
2023,Washington,Clark County,53011,30.0,0.0,56.0,6000.0,0.0,728.0,6728.0,86.0,53011
2023,Washington,Cowlitz County,53015,2.0,0.0,2.0,400.0,0.0,26.0,426.0,4.0,53015
2023,Washington,Douglas County,53017,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,53017
2023,Washington,Franklin County,53021,8.0,0.0,3.0,1600.0,0.0,39.0,1639.0,11.0,53021
2024,Arkansas,Benton County,5007,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,5007
2024,Arkansas,Faulkner County,5045,12.0,0.0,8.0,2400.0,0.0,104.0,2504.0,20.0,5045
2023,Virginia,Colonial Heights city,51570,8.0,0.0,0.0,1600.0,0.0,0.0,1600.0,8.0,51570
2024,Florida,Sumter County,12119,2.0,0.0,0.0,400.0,0.0,0.0,400.0,2.0,12119
2024,Florida,Lake County,12069,8.0,0.0,6.0,1600.0,0.0,78.0,1678.0,14.0,12069
2024,Florida,Lee County,12071,0.0,0.0,15.0,0.0,0.0,195.0,195.0,15.0,12071
2024,Florida,Leon County,12073,4.0,0.0,13.0,800.0,0.0,169.0,969.0,17.0,12073
2024,Florida,Manatee County,12081,0.0,0.0,3.0,0.0,0.0,39.0,39.0,3.0,12081
2024,Florida,Marion County,12083,4.0,0.0,0.0,800.0,0.0,0.0,800.0,4.0,12083
2024,Florida,Martin County,12085,8.0,0.0,0.0,1600.0,0.0,0.0,1600.0,8.0,12085
2024,Florida,Miami-Dade County,12086,12.0,0.0,93.0,2400.0,0.0,1209.0,3609.0,105.0,12086
2024,Florida,Okaloosa County,12091,16.0,0.0,0.0,3200.0,0.0,0.0,3200.0,16.0,12091
2024,Florida,Orange County,12095,34.0,0.0,105.0,6800.0,0.0,1365.0,8165.0,139.0,12095
2024,Florida,Osceola County,12097,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,12097
2024,Florida,Palm Beach County,12099,42.0,0.0,16.0,8400.0,0.0,208.0,8608.0,58.0,12099
2024,Florida,Pasco County,12101,11.0,0.0,2.0,2200.0,0.0,26.0,2226.0,13.0,12101
2024,Florida,Pinellas County,12103,26.0,0.0,8.0,5200.0,0.0,104.0,5304.0,34.0,12103
2024,Florida,Polk County,12105,6.0,0.0,3.0,1200.0,0.0,39.0,1239.0,9.0,12105
2024,Florida,Sarasota County,12115,2.0,0.0,11.0,400.0,0.0,143.0,543.0,13.0,12115
2024,Florida,Seminole County,12117,1.0,0.0,1.0,200.0,0.0,13.0,213.0,2.0,12117
2024,Florida,St. Johns County,12109,10.0,0.0,9.0,2000.0,0.0,117.0,2117.0,19.0,12109
2024,Florida,Jackson County,12063,1.0,0.0,0.0,200.0,0.0,0.0,200.0,1.0,12063
2024,Florida,Indian River County,12061,6.0,0.0,0.0,1200.0,0.0,0.0,1200.0,6.0,12061
2024,Florida,Hillsborough County,12057,4.0,0.0,10.0,800.0,0.0,130.0,930.0,14.0,12057
2024,Florida,Brevard County,12009,28.0,0.0,1.0,5600.0,0.0,13.0,5613.0,29.0,12009
2024,Connecticut,Windham County,9015,3.0,0.0,11.0,600.0,0.0,143.0,743.0,14.0,9015
2024,District Of Columbia,District of Columbia,11001,8.0,0.0,66.0,1600.0,0.0,858.0,2458.0,74.0,11001
2024,Delaware,Kent County,10001,10.0,0.0,11.0,2000.0,0.0,143.0,2143.0,21.0,10001
2024,Delaware,New Castle County,10003,12.0,0.0,14.0,2400.0,0.0,182.0,2582.0,26.0,10003
2024,Delaware,Sussex County,10005,0.0,0.0,5.0,0.0,0.0,65.0,65.0,5.0,10005
2024,Florida,Alachua County,12001,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,12001
2024,Florida,Bay County,12005,0.0,0.0,9.0,0.0,0.0,117.0,117.0,9.0,12005
2024,Florida,Broward County,12011,4.0,0.0,46.0,800.0,0.0,598.0,1398.0,50.0,12011
2024,Florida,Highlands County,12055,2.0,0.0,0.0,400.0,0.0,0.0,400.0,2.0,12055
2024,Florida,Calhoun County,12013,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,12013
2024,Florida,Charlotte County,12015,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,12015
2024,Florida,Collier County,12021,0.0,0.0,15.0,0.0,0.0,195.0,195.0,15.0,12021
2024,Florida,Columbia County,12023,8.0,0.0,0.0,1600.0,0.0,0.0,1600.0,8.0,12023
2024,Florida,Duval County,12031,16.0,0.0,14.0,3200.0,0.0,182.0,3382.0,30.0,12031
2024,Florida,Escambia County,12033,4.0,0.0,0.0,800.0,0.0,0.0,800.0,4.0,12033
2024,Florida,Franklin County,12037,8.0,0.0,0.0,1600.0,0.0,0.0,1600.0,8.0,12037
2024,Florida,St. Lucie County,12111,0.0,0.0,9.0,0.0,0.0,117.0,117.0,9.0,12111
2024,Florida,Taylor County,12123,2.0,0.0,0.0,400.0,0.0,0.0,400.0,2.0,12123
2024,Arkansas,Garland County,5051,0.0,0.0,1.0,0.0,0.0,13.0,13.0,1.0,5051
2024,Florida,Volusia County,12127,9.0,0.0,0.0,1800.0,0.0,0.0,1800.0,9.0,12127
2024,Georgia,Hall County,13139,28.0,0.0,2.0,5600.0,0.0,26.0,5626.0,30.0,13139
2024,Georgia,Henry County,13151,4.0,0.0,0.0,800.0,0.0,0.0,800.0,4.0,13151
2024,Georgia,Houston County,13153,3.0,0.0,2.0,600.0,0.0,26.0,626.0,5.0,13153
2024,Georgia,Jefferson County,13163,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,13163
2024,Georgia,Jones County,13169,12.0,0.0,0.0,2400.0,0.0,0.0,2400.0,12.0,13169
2024,Georgia,Lumpkin County,13187,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,13187
2024,Georgia,Madison County,13195,1.0,0.0,0.0,200.0,0.0,0.0,200.0,1.0,13195
2024,Georgia,Monroe County,13207,0.0,0.0,6.0,0.0,0.0,78.0,78.0,6.0,13207
2024,Georgia,Muscogee County,13215,0.0,0.0,36.0,0.0,0.0,468.0,468.0,36.0,13215
2024,Georgia,Newton County,13217,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,13217
2024,Georgia,Pulaski County,13235,2.0,0.0,0.0,400.0,0.0,0.0,400.0,2.0,13235
2024,Georgia,Quitman County,13239,2.0,0.0,0.0,400.0,0.0,0.0,400.0,2.0,13239
2024,Georgia,Randolph County,13243,2.0,0.0,0.0,400.0,0.0,0.0,400.0,2.0,13243
2024,Georgia,Richmond County,13245,0.0,0.0,8.0,0.0,0.0,104.0,104.0,8.0,13245
2024,Georgia,Seminole County,13253,2.0,0.0,0.0,400.0,0.0,0.0,400.0,2.0,13253
2024,Georgia,Stewart County,13259,2.0,0.0,0.0,400.0,0.0,0.0,400.0,2.0,13259
2024,Georgia,Sumter County,13261,2.0,0.0,0.0,400.0,0.0,0.0,400.0,2.0,13261
2024,Georgia,Gwinnett County,13135,9.0,0.0,43.0,1800.0,0.0,559.0,2359.0,52.0,13135
2024,Georgia,Glynn County,13127,0.0,0.0,2.0,0.0,0.0,26.0,26.0,2.0,13127
2024,Georgia,Fulton County,13121,0.0,0.0,75.0,0.0,0.0,975.0,975.0,75.0,13121
2024,Georgia,Chattooga County,13055,2.0,0.0,0.0,400.0,0.0,0.0,400.0,2.0,13055
2024,Florida,Wakulla County,12129,1.0,0.0,0.0,200.0,0.0,0.0,200.0,1.0,12129
2024,Georgia,Bibb County,13021,0.0,0.0,4.0,0.0,0.0,52.0,52.0,4.0,13021
2024,Georgia,Bulloch County,13031,0.0,0.0,8.0,0.0,0.0,104.0,104.0,8.0,13031
2024,Georgia,Butts County,13035,4.0,0.0,0.0,800.0,0.0,0.0,800.0,4.0,13035
2024,Georgia,Carroll County,13045,1.0,0.0,0.0,200.0,0.0,0.0,200.0,1.0,13045
2024,Georgia,Chatham County,13051,7.0,0.0,6.0,1400.0,0.0,78.0,1478.0,13.0,13051
2024,Georgia,Chattahoochee County,13053,0.0,0.0,84.0,0.0,0.0,1092.0,1092.0,84.0,13053
2024,Georgia,Clayton County,13063,1.0,0.0,0.0,200.0,0.0,0.0,200.0,1.0,13063
2024,Georgia,Forsyth County,13117,11.0,0.0,3.0,2200.0,0.0,39.0,2239.0,14.0,13117
2024,Georgia,Clinch County,13065,2.0,0.0,0.0,400.0,0.0,0.0,400.0,2.0,13065
