fips,year,tot_pop
48151,2018,3798
48151,2019,3810
48151,2020,3678
48151,2021,3675
48151,2022,3626
48151,2023,3612
48151,2024,3612
48153,1990,8460
48153,1991,8419
48153,1992,8362
48153,1993,8139
48153,1994,8043
48153,1995,8084
48153,1996,8062
48153,1997,8000
48153,1998,7985
48153,1999,7864
48153,2000,7734
48153,2001,7452
48153,2002,7289
48153,2003,7364
48153,2004,7130
48153,2005,6983
48153,2006,6855
48153,2007,6683
48153,2008,6528
48153,2009,6508
48153,2010,6423
48153,2011,6371
48153,2012,6352
48153,2013,6248
48153,2014,5950
48153,2015,5845
48153,2016,5849
48153,2017,5832
48153,2018,5801
48153,2019,5754
48153,2020,5370
48153,2021,5292
48153,2022,5239
48153,2023,5090
48153,2024,5090
48155,1990,1781
48155,1991,1741
48155,1992,1700
48155,1993,1680
48155,1994,1672
48155,1995,1712
48155,1996,1725
48155,1997,1712
48155,1998,1686
48155,1999,1653
48155,2000,1594
48155,2001,1606
48155,2002,1536
48155,2003,1513
48155,2004,1492
48155,2005,1439
48155,2006,1432
48155,2007,1383
48155,2008,1334
48155,2009,1321
48155,2010,1341
48155,2011,1359
48155,2012,1309
48155,2013,1285
48155,2014,1273
48155,2015,1223
48155,2016,1196
48155,2017,1197
48155,2018,1183
48155,2019,1156
48155,2020,1088
48155,2021,1056
48155,2022,1063
48155,2023,1079
48155,2024,1079
48157,1990,228191
48157,1991,240604
48157,1992,253352
48157,1993,264940
48157,1994,275507
48157,1995,286309
48157,1996,299863
48157,1997,312547
48157,1998,327990
48157,1999,343372
48157,2000,358738
48157,2001,375708
48157,2002,397943
48157,2003,418747
48157,2004,441139
48157,2005,462953
48157,2006,490916
48157,2007,516564
48157,2008,542957
48157,2009,569130
48157,2010,590350
48157,2011,605979
48157,2012,624737
48157,2013,651770
48157,2014,683977
48157,2015,715260
48157,2016,744489
48157,2017,768258
48157,2018,789269
48157,2019,812737
48157,2020,829109
48157,2021,860305
48157,2022,888919
48157,2023,916778
48157,2024,916778
48159,1990,7841
48159,1991,7865
48159,1992,7904
48159,1993,8229
48159,1994,8464
48159,1995,8744
48159,1996,9015
48159,1997,9210
48159,1998,9325
48159,1999,9421
48159,2000,9459
48159,2001,9521
48159,2002,9536
48159,2003,9597
48159,2004,9731
48159,2005,10745
48159,2006,10755
48159,2007,10799
48159,2008,10604
48159,2009,10601
48159,2010,10614
48159,2011,10561
48159,2012,10633
48159,2013,10612
48159,2014,10561
48159,2015,10600
48159,2016,10686
48159,2017,10801
48159,2018,10776
48159,2019,10749
48159,2020,10369
48159,2021,10497
48159,2022,10665
48159,2023,10735
48159,2024,10735
48161,1990,15800
48161,1991,15750
48161,1992,15700
48161,1993,16649
48161,1994,16705
48161,1995,17366
48161,1996,17495
48161,1997,17592
48161,1998,17710
48161,1999,17761
48161,2000,17902
48161,2001,18127
48161,2002,18395
48161,2003,18483
48161,2004,18684
48161,2005,18843
48161,2006,19123
48161,2007,19162
48161,2008,19446
48161,2009,19743
48161,2010,19831
48161,2011,19602
48161,2012,19484
48161,2013,19599
48161,2014,19678
48161,2015,19745
48161,2016,19658
48161,2017,19651
48161,2018,19786
48161,2019,19753
48161,2020,19440
48161,2021,19788
48161,2022,20032
48161,2023,20441
48161,2024,20441
48163,1990,13557
48163,1991,14442
48163,1992,15271
48163,1993,15409
48163,1994,15563
48163,1995,15898
48163,1996,16132
48163,1997,16204
48163,1998,16262
48163,1999,16309
48163,2000,16203
48163,2001,16315
48163,2002,16467
48163,2003,16477
48163,2004,16532
48163,2005,16618
48163,2006,16720
48163,2007,16776
48163,2008,16939
48163,2009,17120
48163,2010,17224
48163,2011,17491
48163,2012,17924
48163,2013,18397
48163,2014,18930
48163,2015,19348
48163,2016,19547
48163,2017,19818
48163,2018,20121
48163,2019,20199
48163,2020,18412
48163,2021,17543
48163,2022,17716
48163,2023,17987
48163,2024,17987
48165,1990,14098
48165,1991,14108
48165,1992,14141
48165,1993,14079
48165,1994,14307
48165,1995,14445
48165,1996,14506
48165,1997,14572
48165,1998,14707
48165,1999,14529
48165,2000,14473
48165,2001,14451
48165,2002,14453
48165,2003,14747
48165,2004,14978
48165,2005,15331
48165,2006,15707
48165,2007,16187
48165,2008,16641
48165,2009,17163
48165,2010,17594
48165,2011,17907
48165,2012,18305
48165,2013,18798
48165,2014,19319
48165,2015,20204
48165,2016,20477
48165,2017,20575
48165,2018,20799
48165,2019,21540
48165,2020,21699
48165,2021,21878
48165,2022,22140
48165,2023,22523
48165,2024,22523
48167,1990,218363
48167,1991,222854
48167,1992,227406
48167,1993,232199
48167,1994,234557
48167,1995,237332
48167,1996,240126
48167,1997,242712
48167,1998,245644
48167,1999,248893
48167,2000,250675
48167,2001,254521
48167,2002,260096
48167,2003,265269
48167,2004,269760
48167,2005,274806
48167,2006,279182
48167,2007,283770
48167,2008,288643
48167,2009,287428
48167,2010,292607
48167,2011,295632
48167,2012,301099
48167,2013,306652
48167,2014,313451
48167,2015,321074
48167,2016,329038
48167,2017,334691
48167,2018,337639
48167,2019,341541
48167,2020,351590
48167,2021,355560
48167,2022,357387
48167,2023,361744
48167,2024,361744
48169,1990,5139
48169,1991,5084
48169,1992,5044
48169,1993,5092
48169,1994,4901
48169,1995,4806
48169,1996,4842
48169,1997,4891
48169,1998,4881
48169,1999,4838
48169,2000,4904
48169,2001,5275
48169,2002,5385
48169,2003,5531
48169,2004,5800
48169,2005,5742
48169,2006,5996
48169,2007,6049
48169,2008,6158
48169,2009,6368
48169,2010,6449
48169,2011,6556
48169,2012,6413
48169,2013,6364
48169,2014,6409
48169,2015,6384
48169,2016,6197
48169,2017,6480
48169,2018,6227
48169,2019,6238
48169,2020,5817
48169,2021,6269
48169,2022,4498
48169,2023,4517
48169,2024,4517
48171,1990,17226
48171,1991,17452
48171,1992,17867
48171,1993,18575
48171,1994,18905
48171,1995,19252
48171,1996,19522
48171,1997,19844
48171,1998,20077
48171,1999,20464
48171,2000,20902
48171,2001,21104
48171,2002,21585
48171,2003,22128
48171,2004,22454
48171,2005,22858
48171,2006,23487
48171,2007,23787
48171,2008,24206
48171,2009,24608
48171,2010,24899
48171,2011,25041
48171,2012,25177
48171,2013,25364
48171,2014,25476
48171,2015,25913
48171,2016,26225
48171,2017,26520
48171,2018,26706
48171,2019,26927
48171,2020,26748
48171,2021,27293
48171,2022,27501
48171,2023,27733
48171,2024,27733
48173,1990,1443
48173,1991,1457
48173,1992,1426
48173,1993,1496
48173,1994,1451
48173,1995,1398
48173,1996,1368
48173,1997,1386
48173,1998,1343
48173,1999,1409
48173,2000,1407
48173,2001,1351
48173,2002,1339
48173,2003,1332
48173,2004,1290
48173,2005,1273
48173,2006,1202
48173,2007,1164
48173,2008,1218
48173,2009,1224
48173,2010,1228
48173,2011,1238
48173,2012,1280
48173,2013,1271
48173,2014,1326
48173,2015,1379
48173,2016,1365
48173,2017,1366
48173,2018,1397
48173,2019,1430
48173,2020,1115
48173,2021,1136
48173,2022,1139
48173,2023,1141
48173,2024,1141
48175,1990,5956
48175,1991,5971
48175,1992,5952
48175,1993,5974
48175,1994,5925
48175,1995,6159
48175,1996,6318
48175,1997,6546
48175,1998,6678
48175,1999,6791
48175,2000,7007
48175,2001,7020
48175,2002,7051
48175,2003,7135
48175,2004,7071
48175,2005,7070
48175,2006,7121
48175,2007,7142
48175,2008,7164
48175,2009,7157
48175,2010,7223
48175,2011,7208
48175,2012,7329
48175,2013,7454
48175,2014,7509
48175,2015,7517
48175,2016,7516
48175,2017,7559
48175,2018,7583
48175,2019,7607
48175,2020,7020
48175,2021,7133
48175,2022,7120
48175,2023,7144
48175,2024,7144
48177,1990,17133
48177,1991,17341
48177,1992,17356
48177,1993,17468
48177,1994,17700
48177,1995,17832
48177,1996,17998
48177,1997,18166
48177,1998,18248
48177,1999,18467
48177,2000,18642
48177,2001,18714
48177,2002,18882
48177,2003,19181
48177,2004,19370
48177,2005,19656
48177,2006,19633
48177,2007,19512
48177,2008,19538
48177,2009,19628
48177,2010,19866
48177,2011,19753
48177,2012,19923
48177,2013,20135
48177,2014,20331
48177,2015,20492
48177,2016,20784
48177,2017,20743
48177,2018,20768
48177,2019,20899
48177,2020,19681
48177,2021,19636
48177,2022,19816
48177,2023,19930
48177,2024,19930
48179,1990,23781
48179,1991,23556
48179,1992,23488
48179,1993,23492
48179,1994,23275
48179,1995,23302
48179,1996,23819
48179,1997,23589
48179,1998,23527
48179,1999,23213
48179,2000,22578
48179,2001,22171
48179,2002,21940
48179,2003,21762
48179,2004,21551
48179,2005,21776
48179,2006,22100
48179,2007,22438
48179,2008,22772
48179,2009,22719
48179,2010,22456
48179,2011,22663
48179,2012,22922
48179,2013,22994
48179,2014,23425
48179,2015,23262
48179,2016,22713
48179,2017,22089
48179,2018,22006
48179,2019,21849
48179,2020,21199
48179,2021,21128
48179,2022,20980
48179,2023,20916
48179,2024,20916
48181,1990,95120
48181,1991,96178
48181,1992,96370
48181,1993,97474
48181,1994,98857
48181,1995,100342
48181,1996,102993
48181,1997,105122
48181,1998,107020
48181,1999,109173
48181,2000,110939
48181,2001,112330
48181,2002,113239
48181,2003,114421
48181,2004,114998
48181,2005,115666
48181,2006,117174
48181,2007,118331
48181,2008,118834
48181,2009,120069
48181,2010,121145
48181,2011,121429
48181,2012,121866
48181,2013,122385
48181,2014,123628
48181,2015,125672
48181,2016,128309
48181,2017,131085
48181,2018,133780
48181,2019,136143
48181,2020,136099
48181,2021,139563
48181,2022,143198
48181,2023,146907
48181,2024,146907
48183,1990,105069
48183,1991,106682
48183,1992,107474
48183,1993,107986
48183,1994,108662
48183,1995,109275
48183,1996,110524
48183,1997,111251
48183,1998,111617
48183,1999,111783
48183,2000,111255
48183,2001,111791
48183,2002,112767
48183,2003,113775
48183,2004,114541
48183,2005,115402
48183,2006,117118
48183,2007,118260
48183,2008,119157
48183,2009,121238
48183,2010,121854
48183,2011,122719
48183,2012,123154
48183,2013,123313
48183,2014,123225
48183,2015,123887
48183,2016,123493
48183,2017,122985
48183,2018,123362
48183,2019,124098
48183,2020,124251
48183,2021,124130
48183,2022,125559
48183,2023,126243
48183,2024,126243
48185,1990,18859
48185,1991,19066
48185,1992,19286
48185,1993,19714
48185,1994,20702
48185,1995,21177
48185,1996,21593
48185,1997,22320
48185,1998,22649
48185,1999,23357
48185,2000,23601
48185,2001,24219
48185,2002,24736
48185,2003,25016
48185,2004,25209
48185,2005,25350
48185,2006,25639
48185,2007,26046
48185,2008,26273
48185,2009,26422
48185,2010,26659
48185,2011,26663
48185,2012,26686
48185,2013,26796
48185,2014,26998
48185,2015,27302
48185,2016,27479
48185,2017,27924
48185,2018,28280
48185,2019,28940
48185,2020,29440
48185,2021,30145
48185,2022,31170
48185,2023,32384
48185,2024,32384
48187,1990,65088
48187,1991,66166
48187,1992,67355
48187,1993,69563
48187,1994,72060
48187,1995,74333
48187,1996,76944
48187,1997,80084
48187,1998,83503
48187,1999,86332
48187,2000,89841
48187,2001,92626
48187,2002,95246
48187,2003,98137
48187,2004,101495
48187,2005,105585
48187,2006,111878
48187,2007,117667
48187,2008,123398
48187,2009,128265
48187,2010,132431
48187,2011,135816
48187,2012,139657
48187,2013,142895
48187,2014,146832
48187,2015,150608
48187,2016,154510
48187,2017,159666
48187,2018,163397
48187,2019,166970
48187,2020,173697
48187,2021,177301
48187,2022,182702
48187,2023,188454
48187,2024,188454
48189,1990,34661
48189,1991,34782
48189,1992,35276
48189,1993,35178
48189,1994,35478
48189,1995,36436
48189,1996,36527
48189,1997,36582
48189,1998,36852
48189,1999,36638
48189,2000,36581
48189,2001,35876
48189,2002,35598
48189,2003,35553
48189,2004,36259
48189,2005,36066
48189,2006,36162
48189,2007,36080
48189,2008,35662
48189,2009,35926
48189,2010,36377
48189,2011,36383
48189,2012,36248
48189,2013,35660
48189,2014,34435
48189,2015,34010
48189,2016,34062
48189,2017,33901
48189,2018,33501
48189,2019,33098
48189,2020,32465
48189,2021,32208
48189,2022,31966
48189,2023,31761
48189,2024,31761
48191,1990,3891
48191,1991,3916
48191,1992,3925
48191,1993,3882
48191,1994,3887
48191,1995,3836
48191,1996,3880
48191,1997,3839
48191,1998,3816
48191,1999,3791
48191,2000,3749
48191,2001,3750
48191,2002,3709
48191,2003,3699
48191,2004,3665
48191,2005,3613
48191,2006,3582
48191,2007,3440
48191,2008,3398
48191,2009,3343
48191,2010,3355
48191,2011,3312
48191,2012,3269
48191,2013,3163
48191,2014,3072
48191,2015,3093
48191,2016,3112
48191,2017,3043
48191,2018,3038
48191,2019,2992
48191,2020,2795
48191,2021,2842
48191,2022,2818
48191,2023,2818
48191,2024,2818
48193,1990,7731
48193,1991,7645
48193,1992,7684
48193,1993,7659
48193,1994,7677
48193,1995,7793
48193,1996,7916
48193,1997,8060
48193,1998,8111
48193,1999,8122
48193,2000,8239
48193,2001,8169
48193,2002,8069
48193,2003,8225
48193,2004,8181
48193,2005,8263
48193,2006,8389
48193,2007,8452
48193,2008,8497
48193,2009,8527
48193,2010,8501
48193,2011,8393
48193,2012,8251
48193,2013,8244
48193,2014,8164
48193,2015,8084
48193,2016,8245
48193,2017,8413
48193,2018,8492
48193,2019,8465
48193,2020,8248
48193,2021,8230
48193,2022,8313
48193,2023,8619
48193,2024,8619
48195,1990,5817
48195,1991,5686
48195,1992,5646
48195,1993,5467
48195,1994,5394
48195,1995,5264
48195,1996,5286
48195,1997,5357
48195,1998,5367
48195,1999,5402
48195,2000,5347
48195,2001,5299
48195,2002,5242
48195,2003,5216
48195,2004,5209
48195,2005,5258
48195,2006,5293
48195,2007,5365
48195,2008,5512
48195,2009,5556
48195,2010,5625
48195,2011,5580
48195,2012,5532
48195,2013,5543
48195,2014,5560
48195,2015,5652
48195,2016,5572
48195,2017,5470
48195,2018,5456
48195,2019,5380
48195,2020,5252
48195,2021,5120
48195,2022,5111
48195,2023,5071
48195,2024,5071
48197,1990,5242
48197,1991,5025
48197,1992,5097
48197,1993,5084
48197,1994,5101
48197,1995,5066
48197,1996,5015
48197,1997,4928
48197,1998,4850
48197,1999,4723
48197,2000,4718
48197,2001,4609
48197,2002,4547
48197,2003,4534
48197,2004,4474
48197,2005,4417
48197,2006,4409
48197,2007,4296
48197,2008,4187
48197,2009,4086
48197,2010,4152
48197,2011,4160
48197,2012,4098
48197,2013,4067
48197,2014,3992
48197,2015,3922
48197,2016,3981
48197,2017,3956
48197,2018,3914
48197,2019,3927
48197,2020,3558
48197,2021,3546
48197,2022,3525
48197,2023,3490
48197,2024,3490
48199,1990,41357
48199,1991,42156
48199,1992,43110
48199,1993,44234
48199,1994,45133
48199,1995,45851
48199,1996,46625
48199,1997,47243
48199,1998,47577
48199,1999,47863
48199,2000,48162
48199,2001,48463
48199,2002,49045
48199,2003,49472
48199,2004,50220
48199,2005,51141
48199,2006,51470
48199,2007,52446
48199,2008,53206
48199,2009,54228
48199,2010,54748
48199,2011,55074
48199,2012,55129
48199,2013,55311
48199,2014,55516
48199,2015,55767
48199,2016,56310
48199,2017,57194
48199,2018,57175
48199,2019,57796
48199,2020,56350
48199,2021,57133
48199,2022,57840
48199,2023,58261
48199,2024,58261
48201,1990,2835927
48201,1991,2912041
48201,1992,2982258
48201,1993,3033757
48201,1994,3080698
48201,1995,3121621
48201,1996,3172959
48201,1997,3229338
48201,1998,3295050
48201,1999,3359671
48201,2000,3414239
48201,2001,3471291
48201,2002,3536682
48201,2003,3586133
48201,2004,3630185
48201,2005,3681829
48201,2006,3807435
48201,2007,3863344
48201,2008,3938580
48201,2009,4034866
48201,2010,4110771
48201,2011,4179279
48201,2012,4262549
48201,2013,4352419
48201,2014,4454951
48201,2015,4556559
48201,2016,4622836
48201,2017,4655798
48201,2018,4676913
48201,2019,4709243
48201,2020,4734792
48201,2021,4735517
48201,2022,4781337
48201,2023,4835125
48201,2024,4835125
48203,1990,57487
48203,1991,57372
48203,1992,57699
48203,1993,58597
48203,1994,59052
48203,1995,59806
48203,1996,60568
48203,1997,61077
48203,1998,61709
48203,1999,61978
48203,2000,62040
48203,2001,62256
48203,2002,62062
48203,2003,62018
48203,2004,62583
48203,2005,62811
48203,2006,63699
48203,2007,63661
48203,2008,64107
48203,2009,65185
48203,2010,65766
48203,2011,66350
48203,2012,66273
48203,2013,66287
48203,2014,66605
48203,2015,66710
48203,2016,66657
48203,2017,66516
48203,2018,66693
48203,2019,66484
48203,2020,68801
48203,2021,69527
48203,2022,70038
48203,2023,70895
48203,2024,70895
48205,1990,3629
48205,1991,3657
48205,1992,3734
48205,1993,3784
48205,1994,3842
48205,1995,5223
48205,1996,5410
48205,1997,5327
48205,1998,5362
48205,1999,5477
48205,2000,5561
48205,2001,5601
48205,2002,5364
48205,2003,5789
48205,2004,5800
48205,2005,5794
48205,2006,5911
48205,2007,6047
48205,2008,5820
48205,2009,5970
48205,2010,6066
48205,2011,6035
48205,2012,6092
48205,2013,6011
48205,2014,6059
48205,2015,5705
48205,2016,5733
48205,2017,5701
48205,2018,5556
48205,2019,5507
48205,2020,5349
48205,2021,5393
48205,2022,5228
48205,2023,5145
48205,2024,5145
48207,1990,6767
48207,1991,6743
48207,1992,6753
48207,1993,6690
48207,1994,6523
48207,1995,6402
48207,1996,6347
48207,1997,6281
48207,1998,6323
48207,1999,6198
48207,2000,6062
48207,2001,6034
48207,2002,5915
48207,2003,5883
48207,2004,5851
48207,2005,5904
48207,2006,5817
48207,2007,5802
48207,2008,5839
48207,2009,5862
48207,2010,5890
48207,2011,5956
48207,2012,5883
48207,2013,5899
48207,2014,5811
48207,2015,5819
48207,2016,5749
48207,2017,5696
48207,2018,5689
48207,2019,5665
48207,2020,5433
48207,2021,5375
48207,2022,5376
48207,2023,5385
48207,2024,5385
48209,1990,65767
48209,1991,67125
48209,1992,68635
48209,1993,70871
48209,1994,74779
48209,1995,78956
48209,1996,82010
48209,1997,85902
48209,1998,89981
48209,1999,93622
48209,2000,99267
48209,2001,104739
48209,2002,111397
48209,2003,115665
48209,2004,119395
48209,2005,125302
48209,2006,132111
48209,2007,140480
48209,2008,147674
48209,2009,153619
48209,2010,158312
48209,2011,163161
48209,2012,168406
48209,2013,175933
48209,2014,184764
48209,2015,194588
48209,2016,204581
48209,2017,214863
48209,2018,222928
48209,2019,230400
48209,2020,243968
48209,2021,255955
48209,2022,269103
48209,2023,280486
48209,2024,280486
48211,1990,3697
48211,1991,3648
48211,1992,3434
48211,1993,3357
48211,1994,3405
48211,1995,3580
48211,1996,3632
48211,1997,3617
48211,1998,3509
48211,1999,3447
48211,2000,3335
48211,2001,3327
48211,2002,3357
48211,2003,3362
48211,2004,3410
48211,2005,3480
48211,2006,3523
48211,2007,3538
48211,2008,3680
48211,2009,3802
48211,2010,3797
48211,2011,3961
48211,2012,4098
48211,2013,4158
48211,2014,4171
48211,2015,4283
48211,2016,4104
48211,2017,3944
48211,2018,3850
48211,2019,3831
48211,2020,3365
48211,2021,3324
48211,2022,3225
48211,2023,3189
48211,2024,3189
48213,1990,58661
48213,1991,59289
48213,1992,60287
48213,1993,61517
48213,1994,62711
48213,1995,64727
48213,1996,66296
48213,1997,68464
48213,1998,70325
48213,1999,72080
48213,2000,73332
48213,2001,73762
48213,2002,74712
48213,2003,76349
48213,2004,77807
48213,2005,78001
48213,2006,78404
48213,2007,78178
48213,2008,78033
48213,2009,78231
48213,2010,78647
48213,2011,78829
48213,2012,78989
48213,2013,78679
48213,2014,79331
48213,2015,79509
48213,2016,80099
48213,2017,80976
48213,2018,82155
48213,2019,82822
48213,2020,82403
48213,2021,83653
48213,2022,84490
48213,2023,86158
48213,2024,86158
48215,1990,387200
48215,1991,403571
48215,1992,424312
48215,1993,447508
48215,1994,468906
48215,1995,487593
48215,1996,503411
48215,1997,519903
48215,1998,537929
48215,1999,555875
48215,2000,573216
48215,2001,590067
48215,2002,610520
48215,2003,632475
48215,2004,653779
48215,2005,674982
48215,2006,695352
48215,2007,715264
48215,2008,736694
48215,2009,757468
48215,2010,780087
48215,2011,795305
48215,2012,807930
48215,2013,818047
48215,2014,829065
48215,2015,838741
48215,2016,847759
48215,2017,854739
48215,2018,860765
48215,2019,867221
48215,2020,872856
48215,2021,879865
48215,2022,888286
48215,2023,898471
48215,2024,898471
48217,1990,27219
48217,1991,27471
48217,1992,27678
48217,1993,28083
48217,1994,28544
48217,1995,29272
48217,1996,29844
48217,1997,30492
48217,1998,31028
48217,1999,31564
48217,2000,32539
48217,2001,32766
48217,2002,33120
48217,2003,33755
48217,2004,34064
48217,2005,34203
48217,2006,34484
48217,2007,34650
48217,2008,34997
48217,2009,35005
48217,2010,35136
48217,2011,35210
48217,2012,35165
48217,2013,34859
48217,2014,34778
48217,2015,34841
48217,2016,35101
48217,2017,35722
48217,2018,36178
48217,2019,36536
48217,2020,35964
48217,2021,36378
48217,2022,37266
48217,2023,38101
48217,2024,38101
48219,1990,24167
48219,1991,24374
48219,1992,24471
48219,1993,24355
48219,1994,24137
48219,1995,23640
48219,1996,23542
48219,1997,23407
48219,1998,23273
48219,1999,22917
48219,2000,22670
48219,2001,22662
48219,2002,22745
48219,2003,22955
48219,2004,22919
48219,2005,23094
48219,2006,22912
48219,2007,22844
48219,2008,22958
48219,2009,23086
48219,2010,22864
48219,2011,22907
48219,2012,23053
48219,2013,23387
48219,2014,23446
48219,2015,23291
48219,2016,23051
48219,2017,22974
48219,2018,22929
48219,2019,23055
48219,2020,21504
48219,2021,21265
48219,2022,21278
48219,2023,21460
48219,2024,21460
48221,1990,28942
48221,1991,30207
48221,1992,31222
48221,1993,31196
48221,1994,32222
48221,1995,34071
48221,1996,35679
48221,1997,36948
48221,1998,38416
48221,1999,39969
48221,2000,41323
48221,2001,42425
48221,2002,43344
48221,2003,44448
48221,2004,45411
48221,2005,46470
48221,2006,47952
48221,2007,48870
48221,2008,50112
48221,2009,50841
48221,2010,51306
48221,2011,51564
48221,2012,52132
48221,2013,52872
48221,2014,53827
48221,2015,55246
48221,2016,56595
48221,2017,57994
48221,2018,60249
48221,2019,61762
48221,2020,62057
48221,2021,64293
48221,2022,66394
48221,2023,67774
48221,2024,67774
48223,1990,28831
48223,1991,29099
48223,1992,29307
48223,1993,29467
48223,1994,29905
48223,1995,30267
48223,1996,30733
48223,1997,30931
48223,1998,31251
48223,1999,31638
48223,2000,31999
48223,2001,32203
48223,2002,32335
48223,2003,32625
48223,2004,33061
48223,2005,33330
48223,2006,33746
48223,2007,34331
48223,2008,34472
48223,2009,34919
48223,2010,35230
48223,2011,35261
48223,2012,35309
48223,2013,35297
48223,2014,35686
48223,2015,35970
48223,2016,36163
48223,2017,36456
48223,2018,36690
48223,2019,37063
48223,2020,36827
48223,2021,37210
48223,2022,37793
48223,2023,38172
48223,2024,38172
48225,1990,21347
48225,1991,21563
48225,1992,21705
48225,1993,21982
48225,1994,22192
48225,1995,22322
48225,1996,22202
48225,1997,22406
48225,1998,22738
48225,1999,23085
48225,2000,23135
48225,2001,23122
48225,2002,23257
48225,2003,23336
48225,2004,23578
48225,2005,23500
48225,2006,23551
48225,2007,23641
48225,2008,23635
48225,2009,23660
48225,2010,23723
48225,2011,23433
48225,2012,23212
48225,2013,22806
48225,2014,22807
48225,2015,22743
48225,2016,22892
48225,2017,23073
48225,2018,23033
48225,2019,22877
48225,2020,22062
48225,2021,21962
48225,2022,21943
48225,2023,22066
48225,2024,22066
48227,1990,32287
48227,1991,32457
48227,1992,32638
48227,1993,32834
48227,1994,33151
48227,1995,33510
48227,1996,33814
48227,1997,33838
48227,1998,34087
48227,1999,33937
48227,2000,33489
48227,2001,33279
48227,2002,33479
48227,2003,33396
48227,2004,33403
48227,2005,33277
48227,2006,33328
48227,2007,33817
48227,2008,34393
48227,2009,34882
48227,2010,35003
48227,2011,34967
48227,2012,35485
48227,2013,36170
48227,2014,36513
48227,2015,37114
48227,2016,36202
48227,2017,35778
48227,2018,35813
48227,2019,36732
48227,2020,34816
48227,2021,34365
48227,2022,30732
48227,2023,30554
48227,2024,30554
48229,1990,2905
48229,1991,2886
48229,1992,2902
48229,1993,2908
48229,1994,2894
48229,1995,3109
48229,1996,3173
48229,1997,3234
48229,1998,3234
48229,1999,3323
48229,2000,3357
48229,2001,3405
48229,2002,3398
48229,2003,3345
48229,2004,3345
48229,2005,3416
48229,2006,3459
48229,2007,3462
48229,2008,3374
48229,2009,3423
48229,2010,3487
48229,2011,3409
48229,2012,3353
48229,2013,3333
48229,2014,3300
48229,2015,3534
48229,2016,4259
48229,2017,4615
48229,2018,4782
48229,2019,4875
48229,2020,3196
48229,2021,3275
48229,2022,3416
48229,2023,3451
48229,2024,3451
48231,1990,64388
48231,1991,64397
48231,1992,65786
48231,1993,66849
48231,1994,67255
48231,1995,68478
48231,1996,69914
48231,1997,71371
48231,1998,73359
48231,1999,75086
48231,2000,76932
48231,2001,78431
48231,2002,80234
48231,2003,80958
48231,2004,82092
48231,2005,82822
48231,2006,83770
48231,2007,84351
48231,2008,84447
48231,2009,85261
48231,2010,86353
48231,2011,86688
48231,2012,86992
48231,2013,87447
48231,2014,88664
48231,2015,89708
48231,2016,91920
48231,2017,94058
48231,2018,96667
48231,2019,98559
48231,2020,100254
48231,2021,103591
48231,2022,108438
48231,2023,113347
48231,2024,113347
48233,1990,25577
48233,1991,25641
48233,1992,25395
48233,1993,25276
48233,1994,24989
48233,1995,24655
48233,1996,24374
48233,1997,24131
48233,1998,24257
48233,1999,24027
48233,2000,23778
48233,2001,23247
48233,2002,23116
48233,2003,22773
48233,2004,22478
48233,2005,22209
48233,2006,22176
48233,2007,22138
48233,2008,21851
48233,2009,22184
48233,2010,22122
48233,2011,22023
48233,2012,22024
48233,2013,21924
48233,2014,21917
48233,2015,21798
48233,2016,21540
48233,2017,21339
48233,2018,21068
48233,2019,20899
48233,2020,20569
48233,2021,20438
48233,2022,20222
48233,2023,20033
48233,2024,20033
48235,1990,1624
48235,1991,1585
48235,1992,1635
48235,1993,1656
48235,1994,1688
48235,1995,1677
48235,1996,1746
48235,1997,1746
48235,1998,1778
48235,1999,1749
48235,2000,1758
48235,2001,1673
48235,2002,1697
48235,2003,1672
48235,2004,1629
48235,2005,1613
48235,2006,1649
48235,2007,1609
48235,2008,1571
48235,2009,1587
48235,2010,1606
48235,2011,1601
48235,2012,1582
48235,2013,1621
48235,2014,1586
48235,2015,1555
48235,2016,1575
48235,2017,1523
48235,2018,1541
48235,2019,1565
48235,2020,1510
48235,2021,1534
48235,2022,1534
48235,2023,1549
48235,2024,1549
48237,1990,6947
48237,1991,6911
48237,1992,7045
48237,1993,7170
48237,1994,7362
48237,1995,7597
48237,1996,7965
48237,1997,8218
48237,1998,8470
48237,1999,8644
48237,2000,8752
48237,2001,8710
48237,2002,8916
48237,2003,8965
48237,2004,9028
48237,2005,9092
48237,2006,9177
48237,2007,9068
48237,2008,9030
48237,2009,9057
48237,2010,9028
48237,2011,9031
48237,2012,8992
48237,2013,8950
48237,2014,8881
48237,2015,8886
48237,2016,8785
48237,2017,8829
48237,2018,8826
48237,2019,8945
48237,2020,8487
48237,2021,8550
48237,2022,8764
48237,2023,8875
48237,2024,8875
48239,1990,13015
48239,1991,12912
48239,1992,13131
48239,1993,13640
48239,1994,13872
48239,1995,13956
48239,1996,14094
48239,1997,14236
48239,1998,14283
48239,1999,14241
48239,2000,14397
48239,2001,14187
48239,2002,14172
48239,2003,14070
48239,2004,14039
48239,2005,14037
48239,2006,13954
48239,2007,13857
48239,2008,13957
48239,2009,14089
48239,2010,14077
48239,2011,14050
48239,2012,14271
48239,2013,14609
48239,2014,14723
48239,2015,14807
48239,2016,14871
48239,2017,14798
48239,2018,14826
48239,2019,14760
48239,2020,14997
48239,2021,15118
48239,2022,15183
48239,2023,15221
48239,2024,15221
48241,1990,31077
48241,1991,31348
48241,1992,31782
